Style,Color,Size,Quantity,style_n,size_n,color_n
50073,dark denim#2,S,143.0,50073,S,darkdenim2
50073,dark denim#2,M,287.0,50073,M,darkdenim2
50073,dark denim#2,L,296.0,50073,L,darkdenim2
50073,dark denim#2,XL,132.0,50073,XL,darkdenim2
50073,knit denim light denim,S,407.0,50073,S,knitdenimlightdenim
50073,knit denim light denim,M,815.0,50073,M,knitdenimlightdenim
50073,knit denim light denim,L,812.0,50073,L,knitdenimlightdenim
50073,knit denim light denim,XL,406.0,50073,XL,knitdenimlightdenim
50073,medium denim#3,S,251.0,50073,S,mediumdenim3
50073,medium denim#3,M,501.0,50073,M,mediumdenim3
50073,medium denim#3,L,505.0,50073,L,mediumdenim3
50073,medium denim#3,XL,245.0,50073,XL,mediumdenim3
50154,GREEN TEAL,XS,278.0,50154,XS,greenteal
50154,GREEN TEAL,S,164.0,50154,S,greenteal
50154,GREEN TEAL,M,-27.0,50154,M,greenteal
50154,GREEN TEAL,L,0.0,50154,L,greenteal
50154,GREEN TEAL,XL,0.0,50154,XL,greenteal
50194,WHITE,6,42.0,50194,6,white
50194,WHITE,8,118.0,50194,8,white
50194,WHITE,10,64.0,50194,10,white
50194,WHITE,12,89.0,50194,12,white
50194,WHITE,14,15.0,50194,14,white
50194,WHITE,16,28.0,50194,16,white
50199,BLACK TR & mill,XS,58.0,50199,XS,blacktrandmill
50199,BLACK TR & mill,S,146.0,50199,S,blacktrandmill
50199,BLACK TR & mill,M,177.0,50199,M,blacktrandmill
50199,BLACK TR & mill,L,201.0,50199,L,blacktrandmill
50199,BLACK TR & mill,XL,60.0,50199,XL,blacktrandmill
50199,DENIM mill,XS,45.0,50199,XS,denimmill
50199,DENIM mill,S,46.0,50199,S,denimmill
50199,DENIM mill,M,91.0,50199,M,denimmill
50199,DENIM mill,L,94.0,50199,L,denimmill
50199,DENIM mill,XL,95.0,50199,XL,denimmill
50199,FUSCHIA mill,XS,49.0,50199,XS,fuschiamill
50199,FUSCHIA mill,S,50.0,50199,S,fuschiamill
50199,FUSCHIA mill,M,47.0,50199,M,fuschiamill
50199,FUSCHIA mill,L,48.0,50199,L,fuschiamill
50199,FUSCHIA mill,XL,49.0,50199,XL,fuschiamill
50199,HEATHER GREY #1827,XS,42.0,50199,XS,heathergrey1827
50199,HEATHER GREY #1827,S,41.0,50199,S,heathergrey1827
50199,HEATHER GREY #1827,M,82.0,50199,M,heathergrey1827
50199,HEATHER GREY #1827,L,82.0,50199,L,heathergrey1827
50199,HEATHER GREY #1827,XL,91.0,50199,XL,heathergrey1827
50199,KHAKI TR& mill,XS,269.0,50199,XS,khakitrandmill
50199,KHAKI TR& mill,S,520.0,50199,S,khakitrandmill
50199,KHAKI TR& mill,M,401.0,50199,M,khakitrandmill
50199,KHAKI TR& mill,L,430.0,50199,L,khakitrandmill
50199,KHAKI TR& mill,XL,106.0,50199,XL,khakitrandmill
50199,NAVY mill,XS,46.0,50199,XS,navymill
50199,NAVY mill,S,42.0,50199,S,navymill
50199,NAVY mill,M,82.0,50199,M,navymill
50199,NAVY mill,L,85.0,50199,L,navymill
50199,NAVY mill,XL,91.0,50199,XL,navymill
50199,RED TR& mill,XS,85.0,50199,XS,redtrandmill
50199,RED TR& mill,S,132.0,50199,S,redtrandmill
50199,RED TR& mill,M,65.0,50199,M,redtrandmill
50199,RED TR& mill,L,61.0,50199,L,redtrandmill
50199,RED TR& mill,XL,-4.0,50199,XL,redtrandmill
50199,WHITE TR& mill,XS,90.0,50199,XS,whitetrandmill
50199,WHITE TR& mill,S,85.0,50199,S,whitetrandmill
50199,WHITE TR& mill,M,0.0,50199,M,whitetrandmill
50199,WHITE TR& mill,L,0.0,50199,L,whitetrandmill
50199,WHITE TR& mill,XL,-3.0,50199,XL,whitetrandmill
50199,WINE mill,XS,38.0,50199,XS,winemill
50199,WINE mill,S,37.0,50199,S,winemill
50199,WINE mill,M,86.0,50199,M,winemill
50199,WINE mill,L,93.0,50199,L,winemill
50199,WINE mill,XL,93.0,50199,XL,winemill
50283,APPLE GREEN,S,50.0,50283,S,apegreen
50283,APPLE GREEN,M,50.0,50283,M,apegreen
50283,APPLE GREEN,L,50.0,50283,L,apegreen
50283,APPLE GREEN,XL,50.0,50283,XL,apegreen
50283,BLACK,S,0.0,50283,S,black
50283,BLACK,M,1.0,50283,M,black
50283,BLACK,L,0.0,50283,L,black
50283,BLACK,XL,0.0,50283,XL,black
50283,DENIM,S,50.0,50283,S,denim
50283,DENIM,M,50.0,50283,M,denim
50283,DENIM,L,50.0,50283,L,denim
50283,DENIM,XL,50.0,50283,XL,denim
50283,KHAKI,S,50.0,50283,S,khaki
50283,KHAKI,M,50.0,50283,M,khaki
50283,KHAKI,L,50.0,50283,L,khaki
50283,KHAKI,XL,50.0,50283,XL,khaki
50283,MELON,S,50.0,50283,S,melon
50283,MELON,M,50.0,50283,M,melon
50283,MELON,L,50.0,50283,L,melon
50283,MELON,XL,50.0,50283,XL,melon
50283,NAVY,S,8.0,50283,S,navy
50283,NAVY,M,40.0,50283,M,navy
50283,NAVY,L,16.0,50283,L,navy
50283,NAVY,XL,8.0,50283,XL,navy
50283,RED,S,7.0,50283,S,red
50283,RED,M,11.0,50283,M,red
50283,RED,L,8.0,50283,L,red
50283,RED,XL,0.0,50283,XL,red
50283,RED CORAL,S,50.0,50283,S,redcoral
50283,RED CORAL,M,50.0,50283,M,redcoral
50283,RED CORAL,L,50.0,50283,L,redcoral
50283,RED CORAL,XL,50.0,50283,XL,redcoral
50283,SUNLIGHT,S,50.0,50283,S,sunlight
50283,SUNLIGHT,M,50.0,50283,M,sunlight
50283,SUNLIGHT,L,50.0,50283,L,sunlight
50283,SUNLIGHT,XL,50.0,50283,XL,sunlight
50283,WHITE,S,50.0,50283,S,white
50283,WHITE,M,50.0,50283,M,white
50283,WHITE,L,50.0,50283,L,white
50283,WHITE,XL,50.0,50283,XL,white
50337,BLACK,S,215.0,50337,S,black
50337,BLACK,M,272.0,50337,M,black
50337,BLACK,L,377.0,50337,L,black
50337,BLACK,XL,308.0,50337,XL,black
50337,BLUE RADIANCE,S,100.0,50337,S,blueradiance
50337,BLUE RADIANCE,M,150.0,50337,M,blueradiance
50337,BLUE RADIANCE,L,150.0,50337,L,blueradiance
50337,BLUE RADIANCE,XL,100.0,50337,XL,blueradiance
50337,DENIM,S,100.0,50337,S,denim
50337,DENIM,M,150.0,50337,M,denim
50337,DENIM,L,150.0,50337,L,denim
50337,DENIM,XL,100.0,50337,XL,denim
50337,FUCSHIA PURPLE,S,100.0,50337,S,fucshiapure
50337,FUCSHIA PURPLE,M,150.0,50337,M,fucshiapure
50337,FUCSHIA PURPLE,L,150.0,50337,L,fucshiapure
50337,FUCSHIA PURPLE,XL,100.0,50337,XL,fucshiapure
50337,KHAKI,S,1.0,50337,S,khaki
50337,KHAKI,M,18.0,50337,M,khaki
50337,KHAKI,L,19.0,50337,L,khaki
50337,KHAKI,XL,0.0,50337,XL,khaki
50337,RED,S,100.0,50337,S,red
50337,RED,M,150.0,50337,M,red
50337,RED,L,150.0,50337,L,red
50337,RED,XL,100.0,50337,XL,red
50337,white,S,101.0,50337,S,white
50337,white,M,151.0,50337,M,white
50337,white,L,170.0,50337,L,white
50337,white,XL,100.0,50337,XL,white
50340,Black,S,-40.0,50340,S,black
50340,Black,M,-55.0,50340,M,black
50340,Black,L,-66.0,50340,L,black
50340,Black,XL,-62.0,50340,XL,black
50340,KHAKI,S,-34.0,50340,S,khaki
50340,KHAKI,M,-39.0,50340,M,khaki
50340,KHAKI,L,-69.0,50340,L,khaki
50340,KHAKI,XL,-76.0,50340,XL,khaki
50340,Pink Peacock,S,-6.0,50340,S,pinkpeacock
50340,Pink Peacock,M,-36.0,50340,M,pinkpeacock
50340,Pink Peacock,L,-51.0,50340,L,pinkpeacock
50340,Pink Peacock,XL,-52.0,50340,XL,pinkpeacock
50340,Red,S,-26.0,50340,S,red
50340,Red,M,-61.0,50340,M,red
50340,Red,L,-76.0,50340,L,red
50340,Red,XL,-53.0,50340,XL,red
50341,FY23440 print,S,237.0,50341,S,fy23440print
50341,FY23440 print,M,472.0,50341,M,fy23440print
50341,FY23440 print,L,474.0,50341,L,fy23440print
50341,FY23440 print,XL,232.0,50341,XL,fy23440print
50341,OYSTER,S,194.0,50341,S,oyster
50341,OYSTER,M,391.0,50341,M,oyster
50341,OYSTER,L,380.0,50341,L,oyster
50341,OYSTER,XL,179.0,50341,XL,oyster
50372,BLACK,6,60.0,50372,6,black
50372,BLACK,8,97.0,50372,8,black
50372,BLACK,10,38.0,50372,10,black
50372,BLACK,12,127.0,50372,12,black
50372,BLACK,14,119.0,50372,14,black
50372,BLACK,16,31.0,50372,16,black
50372,DENIM,6,80.0,50372,6,denim
50372,DENIM,8,50.0,50372,8,denim
50372,DENIM,10,30.0,50372,10,denim
50372,DENIM,12,47.0,50372,12,denim
50372,DENIM,14,54.0,50372,14,denim
50372,DENIM,16,-2.0,50372,16,denim
50372,GREEN,6,46.0,50372,6,green
50372,GREEN,8,43.0,50372,8,green
50372,GREEN,10,18.0,50372,10,green
50372,GREEN,12,27.0,50372,12,green
50372,GREEN,14,15.0,50372,14,green
50372,GREEN,16,22.0,50372,16,green
50372,JL-MULED YELLOW,6,47.0,50372,6,jlmuledyellow
50372,JL-MULED YELLOW,8,46.0,50372,8,jlmuledyellow
50372,JL-MULED YELLOW,10,38.0,50372,10,jlmuledyellow
50372,JL-MULED YELLOW,12,29.0,50372,12,jlmuledyellow
50372,JL-MULED YELLOW,14,33.0,50372,14,jlmuledyellow
50372,JL-MULED YELLOW,16,37.0,50372,16,jlmuledyellow
50372,KHAKI,6,78.0,50372,6,khaki
50372,KHAKI,8,121.0,50372,8,khaki
50372,KHAKI,10,110.0,50372,10,khaki
50372,KHAKI,12,205.0,50372,12,khaki
50372,KHAKI,14,220.0,50372,14,khaki
50372,KHAKI,16,117.0,50372,16,khaki
50372,NAVY,6,67.0,50372,6,navy
50372,NAVY,8,79.0,50372,8,navy
50372,NAVY,10,26.0,50372,10,navy
50372,NAVY,12,66.0,50372,12,navy
50372,NAVY,14,81.0,50372,14,navy
50372,NAVY,16,-23.0,50372,16,navy
50372,PALACE BLUE,6,47.0,50372,6,palaceblue
50372,PALACE BLUE,8,40.0,50372,8,palaceblue
50372,PALACE BLUE,10,22.0,50372,10,palaceblue
50372,PALACE BLUE,12,21.0,50372,12,palaceblue
50372,PALACE BLUE,14,19.0,50372,14,palaceblue
50372,PALACE BLUE,16,31.0,50372,16,palaceblue
50372,RED,6,78.0,50372,6,red
50372,RED,8,73.0,50372,8,red
50372,RED,10,-9.0,50372,10,red
50372,RED,12,106.0,50372,12,red
50372,RED,14,70.0,50372,14,red
50372,RED,16,11.0,50372,16,red
50372,WHITE,6,79.0,50372,6,white
50372,WHITE,8,38.0,50372,8,white
50372,WHITE,10,50.0,50372,10,white
50372,WHITE,12,117.0,50372,12,white
50372,WHITE,14,120.0,50372,14,white
50372,WHITE,16,46.0,50372,16,white
53043,DARK DENIM,S,425.0,53043,S,darkdenim
53043,DARK DENIM,M,795.0,53043,M,darkdenim
53043,DARK DENIM,L,620.0,53043,L,darkdenim
53043,DARK DENIM,XL,155.0,53043,XL,darkdenim
53043,MID DENIM,S,44.0,53043,S,middenim
53043,MID DENIM,M,83.0,53043,M,middenim
53043,MID DENIM,L,72.0,53043,L,middenim
53043,MID DENIM,XL,-7.0,53043,XL,middenim
53044,DARK DENIM,S,157.0,53044,S,darkdenim
53044,DARK DENIM,M,305.0,53044,M,darkdenim
53044,DARK DENIM,L,184.0,53044,L,darkdenim
53044,DARK DENIM,XL,6.0,53044,XL,darkdenim
53044,MID DENIM,S,0.0,53044,S,middenim
53044,MID DENIM,M,0.0,53044,M,middenim
53044,MID DENIM,L,0.0,53044,L,middenim
53044,MID DENIM,XL,0.0,53044,XL,middenim
53058,LIGHT DENIM,S,111.0,53058,S,lightdenim
53058,LIGHT DENIM,M,180.0,53058,M,lightdenim
53058,LIGHT DENIM,L,175.0,53058,L,lightdenim
53058,LIGHT DENIM,XL,34.0,53058,XL,lightdenim
53058,MID DENIM,S,161.0,53058,S,middenim
53058,MID DENIM,M,287.0,53058,M,middenim
53058,MID DENIM,L,307.0,53058,L,middenim
53058,MID DENIM,XL,93.0,53058,XL,middenim
53058,WHITE,S,161.0,53058,S,white
53058,WHITE,M,357.0,53058,M,white
53058,WHITE,L,360.0,53058,L,white
53058,WHITE,XL,168.0,53058,XL,white
53086,LIGHT DENIM,S,160.0,53086,S,lightdenim
53086,LIGHT DENIM,M,304.0,53086,M,lightdenim
53086,LIGHT DENIM,L,218.0,53086,L,lightdenim
53086,LIGHT DENIM,XL,69.0,53086,XL,lightdenim
53086,medium denim#2,S,249.0,53086,S,mediumdenim2
53086,medium denim#2,M,451.0,53086,M,mediumdenim2
53086,medium denim#2,L,400.0,53086,L,mediumdenim2
53086,medium denim#2,XL,64.0,53086,XL,mediumdenim2
55335,5A-LEOPARD PRINT,S,29.0,55335,S,5aleopardprint
55335,5A-LEOPARD PRINT,M,248.0,55335,M,5aleopardprint
55335,5A-LEOPARD PRINT,L,54.0,55335,L,5aleopardprint
55335,5A-LEOPARD PRINT,XL,-38.0,55335,XL,5aleopardprint
55335,6A BLACK FLORAL,S,101.0,55335,S,6ablackfloral
55335,6A BLACK FLORAL,M,253.0,55335,M,6ablackfloral
55335,6A BLACK FLORAL,L,-40.0,55335,L,6ablackfloral
55335,6A BLACK FLORAL,XL,-34.0,55335,XL,6ablackfloral
55335,7A PINK FLORAL,S,0.0,55335,S,7apinkfloral
55335,7A PINK FLORAL,M,0.0,55335,M,7apinkfloral
55335,7A PINK FLORAL,L,0.0,55335,L,7apinkfloral
55335,7A PINK FLORAL,XL,0.0,55335,XL,7apinkfloral
55335,8A-LOWERS SAGE FLORAL,S,0.0,55335,S,8alowerssagefloral
55335,8A-LOWERS SAGE FLORAL,M,102.0,55335,M,8alowerssagefloral
55335,8A-LOWERS SAGE FLORAL,L,11.0,55335,L,8alowerssagefloral
55335,8A-LOWERS SAGE FLORAL,XL,0.0,55335,XL,8alowerssagefloral
55365,4A-KHAKI PLAID,S,128.0,55365,S,4akhakiaid
55365,4A-KHAKI PLAID,M,56.0,55365,M,4akhakiaid
55365,4A-KHAKI PLAID,L,11.0,55365,L,4akhakiaid
55365,4A-KHAKI PLAID,XL,0.0,55365,XL,4akhakiaid
58011,PINK,XS,11.0,58011,XS,pink
58011,PINK,S,9.0,58011,S,pink
58011,PINK,M,0.0,58011,M,pink
58011,PINK,L,8.0,58011,L,pink
58011,PINK,XL,9.0,58011,XL,pink
58011,SAND,XS,16.0,58011,XS,sand
58011,SAND,S,3.0,58011,S,sand
58011,SAND,M,11.0,58011,M,sand
58011,SAND,L,8.0,58011,L,sand
58011,SAND,XL,11.0,58011,XL,sand
58013,BLACK,XS,-165.0,58013,XS,black
58013,BLACK,S,-264.0,58013,S,black
58013,BLACK,M,-464.0,58013,M,black
58013,BLACK,L,-556.0,58013,L,black
58013,BLACK,XL,-441.0,58013,XL,black
60337,BLACK,PS,7.0,60337,PS,black
60337,BLACK,PM,21.0,60337,PM,black
60337,BLACK,PL,24.0,60337,PL,black
60337,BLACK,PXL,3.0,60337,PXL,black
60337,Heather Grey,PS,1.0,60337,PS,heathergrey
60337,Heather Grey,PM,23.0,60337,PM,heathergrey
60337,Heather Grey,PL,22.0,60337,PL,heathergrey
60337,Heather Grey,PXL,10.0,60337,PXL,heathergrey
60337,heather mid night,PS,7.0,60337,PS,heathermidnight
60337,heather mid night,PM,1.0,60337,PM,heathermidnight
60337,heather mid night,PL,27.0,60337,PL,heathermidnight
60337,heather mid night,PXL,4.0,60337,PXL,heathermidnight
60337,khaki,PM,19.0,60337,PM,khaki
60337,khaki,PL,27.0,60337,PL,khaki
60337,RED,PM,25.0,60337,PM,red
60337,RED,PL,17.0,60337,PL,red
60337,white,PS,13.0,60337,PS,white
60337,white,PM,24.0,60337,PM,white
60337,white,PL,26.0,60337,PL,white
60337,white,PXL,11.0,60337,PXL,white
60340,BLACK,PS,5.0,60340,PS,black
60340,BLACK,PM,13.0,60340,PM,black
60340,BLACK,PL,11.0,60340,PL,black
60340,BLACK,PXL,15.0,60340,PXL,black
60340,INK,PS,0.0,60340,PS,ink
60340,INK,PM,0.0,60340,PM,ink
60340,INK,PL,0.0,60340,PL,ink
60340,INK,PXL,0.0,60340,PXL,ink
60340,Pink Peacock,PS,0.0,60340,PS,pinkpeacock
60340,Pink Peacock,PM,0.0,60340,PM,pinkpeacock
60340,Pink Peacock,PL,0.0,60340,PL,pinkpeacock
60340,Pink Peacock,PXL,0.0,60340,PXL,pinkpeacock
60340,RED,PS,6.0,60340,PS,red
60340,RED,PM,20.0,60340,PM,red
60340,RED,PL,17.0,60340,PL,red
60340,RED,PXL,10.0,60340,PXL,red
60340,SAHARA,PS,7.0,60340,PS,sahara
60340,SAHARA,PM,18.0,60340,PM,sahara
60340,SAHARA,PL,14.0,60340,PL,sahara
60340,SAHARA,PXL,8.0,60340,PXL,sahara
60340,WHITE,PS,1.0,60340,PS,white
60340,WHITE,PM,14.0,60340,PM,white
60340,WHITE,PL,7.0,60340,PL,white
60340,WHITE,PXL,8.0,60340,PXL,white
60372,BLACK,6P,37.0,60372,6P,black
60372,BLACK,8P,40.0,60372,8P,black
60372,BLACK,10P,0.0,60372,10P,black
60372,BLACK,12P,-19.0,60372,12P,black
60372,BLACK,14P,7.0,60372,14P,black
60372,BLACK,16P,29.0,60372,16P,black
60372,DENIM,6P,37.0,60372,6P,denim
60372,DENIM,8P,36.0,60372,8P,denim
60372,DENIM,10P,23.0,60372,10P,denim
60372,DENIM,12P,19.0,60372,12P,denim
60372,DENIM,14P,20.0,60372,14P,denim
60372,DENIM,16P,35.0,60372,16P,denim
60372,KHAKI,6P,36.0,60372,6P,khaki
60372,KHAKI,8P,43.0,60372,8P,khaki
60372,KHAKI,10P,28.0,60372,10P,khaki
60372,KHAKI,12P,22.0,60372,12P,khaki
60372,KHAKI,14P,32.0,60372,14P,khaki
60372,KHAKI,16P,35.0,60372,16P,khaki
60372,NAVY,6P,37.0,60372,6P,navy
60372,NAVY,8P,39.0,60372,8P,navy
60372,NAVY,10P,28.0,60372,10P,navy
60372,NAVY,12P,22.0,60372,12P,navy
60372,NAVY,14P,16.0,60372,14P,navy
60372,NAVY,16P,31.0,60372,16P,navy
60372,RED,6P,40.0,60372,6P,red
60372,RED,8P,30.0,60372,8P,red
60372,RED,10P,11.0,60372,10P,red
60372,RED,12P,-19.0,60372,12P,red
60372,RED,14P,-13.0,60372,14P,red
60372,RED,16P,3.0,60372,16P,red
60372,WHITE,6P,37.0,60372,6P,white
60372,WHITE,8P,43.0,60372,8P,white
60372,WHITE,10P,29.0,60372,10P,white
60372,WHITE,12P,25.0,60372,12P,white
60372,WHITE,14P,31.0,60372,14P,white
60372,WHITE,16P,39.0,60372,16P,white
63032,dark denim#2,PS,150.0,63032,PS,darkdenim2
63032,dark denim#2,PM,300.0,63032,PM,darkdenim2
63032,dark denim#2,PL,300.0,63032,PL,darkdenim2
63032,dark denim#2,PXL,150.0,63032,PXL,darkdenim2
63032,LIGHT DENIM,PS,174.0,63032,PS,lightdenim
63032,LIGHT DENIM,PM,347.0,63032,PM,lightdenim
63032,LIGHT DENIM,PL,346.0,63032,PL,lightdenim
63032,LIGHT DENIM,PXL,171.0,63032,PXL,lightdenim
63032,MID DENIM,PS,168.0,63032,PS,middenim
63032,MID DENIM,PM,352.0,63032,PM,middenim
63032,MID DENIM,PL,340.0,63032,PL,middenim
63032,MID DENIM,PXL,170.0,63032,PXL,middenim
63032,WHITE,PS,17.0,63032,PS,white
63032,WHITE,PM,32.0,63032,PM,white
63032,WHITE,PL,32.0,63032,PL,white
63032,WHITE,PXL,17.0,63032,PXL,white
63043,LIGHT DENIM,PS,29.0,63043,PS,lightdenim
63043,LIGHT DENIM,PM,49.0,63043,PM,lightdenim
63043,LIGHT DENIM,PL,45.0,63043,PL,lightdenim
63043,LIGHT DENIM,PXL,17.0,63043,PXL,lightdenim
63043,MID DENIM,PS,7.0,63043,PS,middenim
63043,MID DENIM,PM,18.0,63043,PM,middenim
63043,MID DENIM,PL,11.0,63043,PL,middenim
63043,MID DENIM,PXL,0.0,63043,PXL,middenim
63043,white,PS,26.0,63043,PS,white
63043,white,PM,64.0,63043,PM,white
63043,white,PL,52.0,63043,PL,white
63043,white,PXL,25.0,63043,PXL,white
63058,LIGHT DENIM,PS,7.0,63058,PS,lightdenim
63058,LIGHT DENIM,PM,52.0,63058,PM,lightdenim
63058,LIGHT DENIM,PL,45.0,63058,PL,lightdenim
63058,LIGHT DENIM,PXL,3.0,63058,PXL,lightdenim
63058,MID DENIM,PS,8.0,63058,PS,middenim
63058,MID DENIM,PM,62.0,63058,PM,middenim
63058,MID DENIM,PL,39.0,63058,PL,middenim
63058,MID DENIM,PXL,-2.0,63058,PXL,middenim
63058,WHITE,PS,34.0,63058,PS,white
63058,WHITE,PM,94.0,63058,PM,white
63058,WHITE,PL,93.0,63058,PL,white
63058,WHITE,PXL,40.0,63058,PXL,white
68531,BLACK,PS,0.0,68531,PS,black
68531,BLACK,PM,0.0,68531,PM,black
68531,BLACK,PL,0.0,68531,PL,black
68531,BLACK,PXL,0.0,68531,PXL,black
70073,dark denim#2,1X,305.0,70073,1X,darkdenim2
70073,dark denim#2,2X,201.0,70073,2X,darkdenim2
70073,dark denim#2,3X,95.0,70073,3X,darkdenim2
70239,BLACK,1X,18.0,70239,1X,black
70239,BLACK,2X,2.0,70239,2X,black
70239,BLACK,3X,-5.0,70239,3X,black
70239,NAVY,1X,17.0,70239,1X,navy
70239,NAVY,2X,1.0,70239,2X,navy
70239,NAVY,3X,1.0,70239,3X,navy
70239,SAHARA,1X,17.0,70239,1X,sahara
70239,SAHARA,2X,8.0,70239,2X,sahara
70239,SAHARA,3X,-3.0,70239,3X,sahara
70239,WHITE,1X,16.0,70239,1X,white
70239,WHITE,2X,9.0,70239,2X,white
70239,WHITE,3X,2.0,70239,3X,white
70283,NAVY,1X,6.0,70283,1X,navy
70283,NAVY,2X,15.0,70283,2X,navy
70283,NAVY,3X,24.0,70283,3X,navy
70283,red,1X,47.0,70283,1X,red
70283,red,2X,41.0,70283,2X,red
70283,red,3X,16.0,70283,3X,red
70337,BLACK,1X,22.0,70337,1X,black
70337,BLACK,2X,11.0,70337,2X,black
70337,heather mid night,1X,44.0,70337,1X,heathermidnight
70337,heather mid night,2X,32.0,70337,2X,heathermidnight
70337,heather mid night,3X,9.0,70337,3X,heathermidnight
70337,heather mid night,PM,23.0,70337,PM,heathermidnight
70337,khaki,1X,38.0,70337,1X,khaki
70337,khaki,2X,15.0,70337,2X,khaki
70337,KHAKI,3X,1.0,70337,3X,khaki
70337,white,1X,32.0,70337,1X,white
70337,white,2X,13.0,70337,2X,white
70337,WHITE,3X,2.0,70337,3X,white
70372,BLACK,14W,38.0,70372,14W,black
70372,BLACK,16W,38.0,70372,16W,black
70372,BLACK,18W,29.0,70372,18W,black
70372,BLACK,20W,23.0,70372,20W,black
70372,BLACK,22W,37.0,70372,22W,black
70372,BLACK,24W,35.0,70372,24W,black
70372,DENIM,14W,35.0,70372,14W,denim
70372,DENIM,16W,39.0,70372,16W,denim
70372,DENIM,18W,33.0,70372,18W,denim
70372,DENIM,20W,20.0,70372,20W,denim
70372,DENIM,22W,25.0,70372,22W,denim
70372,DENIM,24W,34.0,70372,24W,denim
70372,KHAKI,14W,42.0,70372,14W,khaki
70372,KHAKI,16W,46.0,70372,16W,khaki
70372,KHAKI,18W,49.0,70372,18W,khaki
70372,KHAKI,20W,40.0,70372,20W,khaki
70372,KHAKI,22W,39.0,70372,22W,khaki
70372,KHAKI,24W,40.0,70372,24W,khaki
70372,NAVY,14W,40.0,70372,14W,navy
70372,NAVY,16W,45.0,70372,16W,navy
70372,NAVY,18W,33.0,70372,18W,navy
70372,NAVY,20W,27.0,70372,20W,navy
70372,NAVY,22W,28.0,70372,22W,navy
70372,NAVY,24W,35.0,70372,24W,navy
70372,RED,14W,38.0,70372,14W,red
70372,RED,16W,25.0,70372,16W,red
70372,RED,18W,26.0,70372,18W,red
70372,RED,20W,14.0,70372,20W,red
70372,RED,22W,5.0,70372,22W,red
70372,RED,24W,24.0,70372,24W,red
70372,WHITE,14W,46.0,70372,14W,white
70372,WHITE,16W,45.0,70372,16W,white
70372,WHITE,18W,41.0,70372,18W,white
70372,WHITE,20W,40.0,70372,20W,white
70372,WHITE,22W,38.0,70372,22W,white
70372,WHITE,24W,37.0,70372,24W,white
70408,luxe millennium Black,1X,1104.0,70408,1X,luxemillenniumblack
70408,luxe millennium Black,2X,735.0,70408,2X,luxemillenniumblack
70408,luxe millennium Black,3X,368.0,70408,3X,luxemillenniumblack
70408,Indigo,3X,-14.0,70408,3X,indigo
70408,Indigo,3X,-13.0,70408,3X,indigo
70408,Indigo,3X,-10.0,70408,3X,indigo
73032,DARK DENIM,1X,351.0,73032,1X,darkdenim
73032,DARK DENIM,2X,81.0,73032,2X,darkdenim
73032,DARK DENIM,3X,-46.0,73032,3X,darkdenim
73032,LIGHT DENIM,1X,566.0,73032,1X,lightdenim
73032,LIGHT DENIM,2X,368.0,73032,2X,lightdenim
73032,LIGHT DENIM,3X,175.0,73032,3X,lightdenim
73032,MID DENIM,1X,524.0,73032,1X,middenim
73032,MID DENIM,2X,316.0,73032,2X,middenim
73032,MID DENIM,3X,100.0,73032,3X,middenim
73086,DARK DENIM,1X,734.0,73086,1X,darkdenim
73086,DARK DENIM,2X,444.0,73086,2X,darkdenim
73086,DARK DENIM,3X,204.0,73086,3X,darkdenim
73086,LIGHT DENIM,1X,559.0,73086,1X,lightdenim
73086,LIGHT DENIM,2X,366.0,73086,2X,lightdenim
73086,LIGHT DENIM,3X,159.0,73086,3X,lightdenim
73086,medium denim#2,1X,719.0,73086,1X,mediumdenim2
73086,medium denim#2,2X,438.0,73086,2X,mediumdenim2
73086,medium denim#2,3X,189.0,73086,3X,mediumdenim2
75365,4B KHAKI PLAID (PLAID PRINT),1X,0.0,75365,1X,4bkhakiaidaidprint
75365,4B KHAKI PLAID (PLAID PRINT),2X,0.0,75365,2X,4bkhakiaidaidprint
75365,4B KHAKI PLAID (PLAID PRINT),3X,0.0,75365,3X,4bkhakiaidaidprint
75365,Pink Floral,1X,0.0,75365,1X,pinkfloral
75365,Pink Floral,2X,0.0,75365,2X,pinkfloral
75365,Pink Floral,3X,0.0,75365,3X,pinkfloral
75365,Sage,1X,0.0,75365,1X,sage
75365,Sage,2X,0.0,75365,2X,sage
75365,Sage,3X,0.0,75365,3X,sage
79267,BLACK,1X,21.0,79267,1X,black
79267,BLACK,2X,7.0,79267,2X,black
79267,BLACK,3X,1.0,79267,3X,black
79267,NAVY,1X,15.0,79267,1X,navy
79267,NAVY,2X,1.0,79267,2X,navy
79267,NAVY,3X,-2.0,79267,3X,navy
79267,SAHARA,1X,18.0,79267,1X,sahara
79267,SAHARA,2X,14.0,79267,2X,sahara
79267,SAHARA,3X,6.0,79267,3X,sahara
79267,WHITE,1X,19.0,79267,1X,white
79267,WHITE,2X,7.0,79267,2X,white
79267,WHITE,3X,2.0,79267,3X,white
79270,NAVY,1X,-3.0,79270,1X,navy
79270,NAVY,2X,-4.0,79270,2X,navy
79270,NAVY,3X,-16.0,79270,3X,navy
79270,SAHARA,1X,-1.0,79270,1X,sahara
79270,SAHARA,2X,-7.0,79270,2X,sahara
79270,SAHARA,3X,-6.0,79270,3X,sahara
80197,#57 Black Wine Larger Houndstooth,S,172.0,80197,S,57blackwinelargerhoundstooth
80197,#57 Black Wine Larger Houndstooth,M,361.0,80197,M,57blackwinelargerhoundstooth
